station_code,sensor_type,name_thai,name_english,district,lat,lon,confidence,basis
WL.KKD.02,water,จุดวัดคลองเคล็ด ตอนถนนสุภาพงษ์ 1,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKD.03,water,จุดวัดคลองเคล็ด ตอนถนนศรีนครินทร์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKD.04,water,จุดวัดคลองเคล็ด ตอนซอยเปรมฤทัย 20*,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKO.01,water,จุดวัดคลองเก้า ตอนวัดศรีสุขสถาพร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKS.01,water,สถานีสูบน้ำ เทเวศร์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKS.02,water,จุดวัดคลองผดุงกรุงเกษม ตอนทำเนียบรัฐบาล,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKS.03,water,จุดวัดคลองผดุงกรุงเกษม ตอนหัวลำโพง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKS.04,water,สถานีสูบน้ำ กรุงเกษม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KKY.01,water,จุดวัดคลองควาย ตอนถนนศาลาธรรมสพน์,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Khwai measured at Sala Thammasop Rd and Borommaratchachonnani Rd — both in Thawi Watthana (WEST Bangkok; corrects earlier eastern-cluster guess); coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.KKY.02,water,จุดวัดคลองควาย ตอนถนนบรมราชชนนี,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Khwai measured at Sala Thammasop Rd and Borommaratchachonnani Rd — both in Thawi Watthana (WEST Bangkok; corrects earlier eastern-cluster guess); coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.KLA.01,water,จุดวัดคลองลาว ตอนถนนพัฒนาการ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KLD.01,water,จุดวัดคลองหลอด ตอนสถานีสูบน้ำปากคลองตลาด,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KLD.02,water,จุดวัดคลองหลอด ตอนถนนราชดำเนินใน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KLT.01,water,จุดวัดคลองตัน ช่วงใต้ทางด่วน,,Khlong Toei,13.723,100.571,Medium,canal name 'คลองตัน' = subdistrict in Khlong Toei; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.KMN.01,water,สถานีสูบน้ำ คลองมอญ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KNB.01,water,จุดวัดคลองหนองบอน ตอนอ่อนนุช 66 ซอย 13,,Prawet,13.687,100.656,Medium,Canal/place name 'หนองบอน' matches subdistrict หนองบอน in Prawet; coords = that subdistrict's centroid (data.go.th)
WL.KNB.02,water,จุดวัดคลองหนองบอน ตอนถนนเฉลิมพระเกียรติรัชกาลที่ 9,,Prawet,13.687,100.656,Medium,Canal/place name 'หนองบอน' matches subdistrict หนองบอน in Prawet; coords = that subdistrict's centroid (data.go.th)
WL.KPG.01,water,จุดวัดคลองเป้ง ตอนซอยเอกมัย 23,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.01,water,จุดวัดคลองเปรมประชากร ช่วงสถานีน้ำอุโมงค์คลองเปรมประชากร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.02,water,จุดวัดคลองเปรมประชากร ตอนถนนรัชดาภิเษก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.03,water,จุดวัดคลองเปรมประชากร ช่วงวัดเทวสุนทร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.04,water,คลองเปรมประชากร ตอนคลองบางตลาด*,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.05,water,จุดวัดคลองเปรมประชากร ตอนถนนสรงประภา,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.06,water,จุดวัดคลองเปรมประชากร ตอนคลองบ้านใหม่,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KPM.07,water,คลองเปรมประชากร ตอนคลองตาอูฐ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSG.01,water,จุดวัดคลองสอง ตอนถนนพหลโยธิน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSI.01,water,จุดวัดคลองสี่ ตอนถนนสุวินทวงศ์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSI.02,water,จุดวัดคลองสี่ ตอนถนนเจ้าคุณทหาร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSK.01,water,จุดวัดคลองขุนสกล ตอนซอยศรีนครินทร์ 36 ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSM.01,water,จุดวัดคลองสาม ตอนร่มเกล้า 17,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSM.02,water,จุดวัดคลองสาม ตอนมอเตอร์เวย์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KSO.01,water,จุดวัดคลองซอย ตอนถนนบรมราชชนนี,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Soi measured at Borommaratchachonnani / Sala Thammasop Rds — Thawi Watthana; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.KSO.02,water,จุดวัดคลองซอย ตอนถนนศาลาธรรมสพน์,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Soi measured at Borommaratchachonnani / Sala Thammasop Rds — Thawi Watthana; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.KT4.01,water,จุดวัดบึงรับน้ำหมู่บ้าน เคหะธานี 4,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KTK.03,water,จุดวัดคลองขรัวตาแก่น ตอนซอยสะพานขวา,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.KTY.01,water,สถานีสูบน้ำ คลองเตย,,Khlong Toei,13.71333,100.57867,High,"District identified from rain-network station name 'สำนักงานเขตคลองเตย' sharing prefix KTY; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LBK.01,water,จุดวัดคลองลาดบัวขาว ตอนถนนรามคำแหง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LBK.02,water,จุดวัดคลองลาดบัวขาว ตอนถนนเคหะร่มเกล้า,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LBK.03,water,จุดวัดคลองลาดบัวขาว ตอนซอยกาญจนาภิเษก 24,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LCL.01,water,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LCL.02,water,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LKB.01,water,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,,Lat Krabang,13.723,100.771,Medium,Canal/place name 'ลาดกระบัง' matches subdistrict ลาดกระบัง in Lat Krabang; coords = that subdistrict's centroid (data.go.th)
WL.LOA.01,water,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPC.01,water,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,,Nong Chok,13.797,100.844,Medium,Canal/place name 'ลำผักชี' matches subdistrict ลำผักชี in Nong Chok; coords = that subdistrict's centroid (data.go.th)
WL.LPG.01,water,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPG.02,water,ประตูระบายน้ำ คลองหลวงแพ่ง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPG.03,water,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPI.01,water,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPI.02,water,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPN.01,water,สถานีสูบน้ำ คลองเลนเปน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPP.01,water,จุดวัดบึงรับน้ำลำพังพวย ตอนถนนนวมินทร์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.LPT.01,water,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,,Lat Krabang,13.765,100.817,Medium,Canal/place name 'ลำปลาทิว' matches subdistrict ลำปลาทิว in Lat Krabang; coords = that subdistrict's centroid (data.go.th)
WL.LPT.02,water,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,,Lat Krabang,13.765,100.817,Medium,Canal/place name 'ลำปลาทิว' matches subdistrict ลำปลาทิว in Lat Krabang; coords = that subdistrict's centroid (data.go.th)
WL.LPT.03,water,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,,Lat Krabang,13.765,100.817,Medium,Canal/place name 'ลำปลาทิว' matches subdistrict ลำปลาทิว in Lat Krabang; coords = that subdistrict's centroid (data.go.th)
WL.LPT.04,water,จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 ,,Lat Krabang,13.765,100.817,Medium,Canal/place name 'ลำปลาทิว' matches subdistrict ลำปลาทิว in Lat Krabang; coords = that subdistrict's centroid (data.go.th)
WL.LPW.01,water,ประตูระบายน้ำ คลองลาดพร้าว,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LPW.02,water,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LPW.03,water,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LPW.04,water,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LPW.05,water,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.LSG.01,water,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,,Bang Na,13.672,100.616,Medium,district name 'บางนา' appears in station name; Bang Na; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.LSM.01,water,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,,Bang Na,13.672,100.616,Medium,district name 'บางนา' appears in station name; Bang Na; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.LYW.01,water,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,,Chatuchak,13.826,100.565,Medium,Canal/place name 'ลาดยาว' matches subdistrict ลาดยาว in Chatuchak; coords = that subdistrict's centroid (data.go.th)
WL.LYW.02,water,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,,Chatuchak,13.826,100.565,Medium,Canal/place name 'ลาดยาว' matches subdistrict ลาดยาว in Chatuchak; coords = that subdistrict's centroid (data.go.th)
WL.MCM.01,water,จุดวัดคลองหมื่นแช่ม ตอนถนนเอกชัย,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MFS.01,water,จุดวัดบึงรับน้ำหมู่บ้านแฟรนต์ชิพ ตอนประตูระบายน้ำคลองออหลาว,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MID.01,water,จุดวัดคูน้ำกรมสารวัตรทหาร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MKT.01,water,จุดวัดคลองมะขามเทศ ตอนถนนพัฒนาการ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MSW.01,water,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MSW.02,water,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MSW.03,water,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.MTG.01,water,จุดวัดบึงรับน้ำหมู่บ้านเมืองทองการ์เด้น ตอนประตูระบายน้ำ แก้มลิง หมู่บ้านเมืองทองการ์เด้น,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NBN.01,water,จุดวัดบึงหนองบอน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NCH.02,water,จุดวัดคูน้ำนายใช้ ตอนคลองเปรมประชากร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NK1.01,water,จุดวัดคูนายกิมสาย 1 ตอนถนนเลียบคูนายกิมสาย 1,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NK3.01,water,จุดวัดคลองคูนายกิมสาย 3  ตอนถนนประชาอุทิศ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NKW.01,water,จุดวัดคลองน้ำแก้ว ตอนถนนรัชดาภิเษก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.NKW.02,water,จุดวัดคลองน้ำแก้ว ตอนซอยลาดพร้าว 41,,Lat Phrao,13.8255,100.606,Medium,district name 'ลาดพร้าว' appears in station name; Lat Phrao; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.NSG.01,water,จุดวัดคลองนาซอง ตอนถนนประชาสุข,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.OAG.01,water,จุดวัดคลองโอ่งอ่าง ตอนประตูระบายน้ำวัดเทพธิดาราม ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.ORC.01,water,สถานีสูบน้ำ คลองอรชร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PKG.01,water,สถานีสูบน้ำ ปากคลองตลาด,,Phra Nakhon,13.75642,100.49925,Medium,"Pak Khlong Talat pumping station / Rama VIII Bridge — central Chao Phraya riverside (Phra Nakhon side); coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PKN.01,water,สถานีสูบน้ำ พระโขนง,,Phra Khanong,13.692,100.626,High,"District identified from rain-network station name 'สำนักงานเขตพระโขนง' sharing prefix PKN; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PLK.01,water,จุดวัดคลองพิทยาลงกรณ์ ช่วงโรงเรียนพิทยาลงกรณ์พิทยาคม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PLP.01,water,จุดวัดคลองปลัดเปรียง ตอนถนนเฉลิมพระเกียรติร.9 ซอย14,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PNM.01,water,จุดวัดคลองปากน้ำ ตอนถนนคู่ขนานกาญจนาภิเษก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PPA.02,water,จุดวัดคลองพลับพลา ตอนศูนย์แพทย์พัฒนา,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PSC.01,water,สถานีสูบน้ำ คลองภาษีเจริญ,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSC.02,water,จุดวัดคลองภาษีเจริญ ตอนวัดรางบัว,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSC.03,water,จุดวัดคลองราชมนตรี ตอนคลองภาษีเจริญ,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSC.04,water,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSC.05,water,จุดวัดคลองภาษีเจริญ ตอนวัดหนองแขม,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSI.01,water,จุดวัดคลองพร้อมศรี 2 ตอนถนนสุขุมวิท 49/13,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.PSR.01,water,ประตูระบายน้ำ คลองพระยาสุเรนทร์,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSR.02,water,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนหนองระแหง,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSR.03,water,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนจตุโชติ,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSR.04,water,ปตร.พระยาสุเรนทร์ ตอนคู้บอน,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSR.05,water,จุดวัดคลองพระยาสุเรนทร์ ตอนปัญญาอินทรา,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PSR.06,water,จุดวัดคลองพระยาสุเรนทร์ ตอนบางชัน,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PST.01,water,จุดวัดบึงรับน้ำปูนซีเมนต์ไทย ตอนสถานีสูบน้ำบึงบางซื่อ,,Bang Sue,13.82,100.529,Medium,district name 'บางซื่อ' appears in station name; Bang Sue; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.PWT.01,water,จุดวัดคลองประเวศ ตอนซอยอ่อนนุช 17,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.02,water,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.03,water,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.04,water,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.05,water,จุดวัดคลองประเวศบุรีรมย์ ตอน รพ.ลาดกระบัง,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.06,water,จุดวัดคลองประเวศบุรีรมย์ ตอนถนนร่วมพัฒนา,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PWT.07,water,ประตูระบายน้ำคลองประเวศฯ - กรมชลประทาน,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.PYW.01,water,จุดวัดคลองพญาเวิก ตอนปตร.คลองพญาเวิก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RHN.01,water,สถานีสูบน้ำ คลองระหาญ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RJK.01,water,ประตูระบายน้ำ คลองรางจาก ตอนถนนประชาอุทิศ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RKC.01,water,จุดวัดคลองข้างศูนย์ราชการ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RMT.01,water,สถานีสูบน้ำ คลองพระยาราชมนตรี,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RMT.02,water,จุดวัดคลองพระยาราชมนตรี ตอนถนนพระรามที่ 2,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RMT.03,water,จุดวัดคลองพระยาราชมนตรี ตอนถนน กัลปพฤกษ์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.RSK.01,water,จุดวัดคลองราษฎร์สามัคคี ตอนถนนเพชรเกษม 63,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SBR.01,water,ประตูระบายน้ำ คลองขุนศรีบุรีรักษ์ ตอนคลองมหาสวัสดิ์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SBR.02,water,จุดวัดคลองบางขุนศรีบุรีรักษ์ ตอนถนนบรมราชชนนี,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SBT.01,water,สถานีสูบน้ำ คลองสี่บาท,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SCO.01,water,จุดวัดคลองศาลเจ้า ตอนถนนสวนผัก ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SDN.01,water,จุดวัดคลองสวนแดน ตอนถนนชัยพฤกษ์ ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SKG.01,water,จุดวัดคลองสะแกงาม ตอนถนนกาญจนาภิเษก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SKT.01,water,จุดวัดคลองทรงกระเทียม ตอนถนนนาคนิวาส,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SKT.02,water,จุดวัดคลองทรงกระเทียม ตอนปตร.คลองทรงกระเทียม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SLL.01,water,จุดวัดคลองศาลาลอย ตอนถนนอ่อนนุช 61,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SMK.01,water,จุดวัดบึงรับน้ำหมู่บ้านสัมมากร ตอนสถานีสูบน้ำบึงที่ 2 คลองบ้านม้า 2,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SNC.01,water,สถานีสูบน้ำ คลองสนามชัย,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SNC.02,water,จุดวัดคลองสนามชัย ตอนคลองบางขุนเทียน,,Bang Khun Thian,13.58,100.4145,Medium,district name 'บางขุนเทียน' appears in station name; Bang Khun Thian; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.SNC.03,water,จุดวัดคลองสนามชัย ตอนวัดเลา,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SNO.01,water,จุดวัดคลองเสือน้อย ตอนถนนสุคนธสวัสดิ์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SOL.01,water,จุดวัดคลองสวนอ้อย ตอนถนนอ่อนนุช ซอย 28,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SPP.01,water,จุดวัดบ่อสูบน้ำสะพานพรหม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SRE.01,water,สถานีสูบน้ำ คลองสำเหร่,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SRG.01,water,สถานีสูบน้ำ คลองสำโรง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSB.01,water,จุดวัดคลองแสนแสบ ช่วงคลองผดุงกรุงเกษม (โบ๊เบ๊),,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.02,water,จุดวัดคลองแสนแสบ ตอนซอยสมคิด,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.03,water,จุดวัดคลองแสนแสบ ช่วงอโศก,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.04,water,สถานีสูบน้ำ คลองแสนแสบตอนคลองตัน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSB.05,water,จุดวัดคลองแสนแสบ ตอนรามคำแหง 9,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.06,water,จุดวัดคลองแสนแสบ ช่วงสถานีสูบน้ำคลองเจ้าคุณสิงห์,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.07,water,จุดวัดคลองแสนแสบ ตอนสำนักงานเขตบางกะปิ,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.08,water,จุดวัดคลองแสนแสบ ช่วงซอยเสรีไทย 24,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.09,water,ประตูระบายน้ำ คลองแสนแสบ ตอนบางชัน,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
